LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
IDN,STINT,TOT,PC_PA,Q,2013-Q4,7.286667,
IDN,STINT,TOT,PC_PA,Q,2014-Q1,8.086667,
IDN,STINT,TOT,PC_PA,Q,2014-Q2,8.526667,
IDN,STINT,TOT,PC_PA,Q,2014-Q3,9.34,
IDN,STINT,TOT,PC_PA,Q,2014-Q4,9.073334,
IDN,STINT,TOT,PC_PA,Q,2015-Q1,8.886666,
IDN,STINT,TOT,PC_PA,Q,2015-Q2,8.453333,
IDN,STINT,TOT,PC_PA,Q,2015-Q3,8.046667,
IDN,STINT,TOT,PC_PA,Q,2015-Q4,7.96,
IDN,STINT,TOT,PC_PA,Q,2016-Q1,7.873333,
IDN,STINT,TOT,PC_PA,Q,2016-Q2,7.16,
IDN,STINT,TOT,PC_PA,Q,2016-Q3,6.92,
IDN,STINT,TOT,PC_PA,Q,2016-Q4,6.71,
IDN,STINT,TOT,PC_PA,Q,2017-Q1,6.726666,
IDN,STINT,TOT,PC_PA,Q,2017-Q2,6.626667,
IDN,STINT,TOT,PC_PA,Q,2017-Q3,6.52,
IDN,STINT,TOT,PC_PA,Q,2017-Q4,6.2,
IDN,STINT,TOT,PC_PA,Q,2018-Q1,5.96,
IDN,STINT,TOT,PC_PA,Q,2018-Q2,5.816667,
IDN,STINT,TOT,PC_PA,Q,2018-Q3,6.123333,
IDN,STINT,TOT,PC_PA,Q,2018-Q4,6.616667,
IDN,STINT,TOT,PC_PA,Q,2019-Q1,6.89,
IDN,STINT,TOT,PC_PA,Q,2019-Q2,6.803333,
NOR,STINT,TOT,PC_PA,Q,1979-Q1,9,
NOR,STINT,TOT,PC_PA,Q,1979-Q2,9.1,
NOR,STINT,TOT,PC_PA,Q,1979-Q3,10.8,
NOR,STINT,TOT,PC_PA,Q,1979-Q4,13.96667,
NOR,STINT,TOT,PC_PA,Q,1980-Q1,12.7,
NOR,STINT,TOT,PC_PA,Q,1980-Q2,12.46667,
NOR,STINT,TOT,PC_PA,Q,1980-Q3,11.7,
NOR,STINT,TOT,PC_PA,Q,1980-Q4,12.06667,
NOR,STINT,TOT,PC_PA,Q,1981-Q1,12.16667,
NOR,STINT,TOT,PC_PA,Q,1981-Q2,12.53333,
NOR,STINT,TOT,PC_PA,Q,1981-Q3,13.36667,
NOR,STINT,TOT,PC_PA,Q,1981-Q4,14.43333,
NOR,STINT,TOT,PC_PA,Q,1982-Q1,14.33333,
NOR,STINT,TOT,PC_PA,Q,1982-Q2,16.5,
NOR,STINT,TOT,PC_PA,Q,1982-Q3,15.4,
NOR,STINT,TOT,PC_PA,Q,1982-Q4,15.23333,
NOR,STINT,TOT,PC_PA,Q,1983-Q1,13.76667,
NOR,STINT,TOT,PC_PA,Q,1983-Q2,13.43333,
NOR,STINT,TOT,PC_PA,Q,1983-Q3,13.06667,
NOR,STINT,TOT,PC_PA,Q,1983-Q4,12.93333,
NOR,STINT,TOT,PC_PA,Q,1984-Q1,13.16667,
NOR,STINT,TOT,PC_PA,Q,1984-Q2,12.93333,
NOR,STINT,TOT,PC_PA,Q,1984-Q3,12.83333,
NOR,STINT,TOT,PC_PA,Q,1984-Q4,13.13333,
NOR,STINT,TOT,PC_PA,Q,1985-Q1,12.5,
NOR,STINT,TOT,PC_PA,Q,1985-Q2,12.6,
NOR,STINT,TOT,PC_PA,Q,1985-Q3,12.53333,
NOR,STINT,TOT,PC_PA,Q,1985-Q4,12.46667,
NOR,STINT,TOT,PC_PA,Q,1986-Q1,13.23333,
NOR,STINT,TOT,PC_PA,Q,1986-Q2,14.29333,
NOR,STINT,TOT,PC_PA,Q,1986-Q3,14.45667,
NOR,STINT,TOT,PC_PA,Q,1986-Q4,15.58333,
NOR,STINT,TOT,PC_PA,Q,1987-Q1,15.43333,
NOR,STINT,TOT,PC_PA,Q,1987-Q2,14.53333,
NOR,STINT,TOT,PC_PA,Q,1987-Q3,14.13333,
NOR,STINT,TOT,PC_PA,Q,1987-Q4,14.75,
NOR,STINT,TOT,PC_PA,Q,1988-Q1,14.36667,
NOR,STINT,TOT,PC_PA,Q,1988-Q2,13.53333,
NOR,STINT,TOT,PC_PA,Q,1988-Q3,13.38333,
NOR,STINT,TOT,PC_PA,Q,1988-Q4,12.75667,
NOR,STINT,TOT,PC_PA,Q,1989-Q1,11.38,
NOR,STINT,TOT,PC_PA,Q,1989-Q2,11.11,
NOR,STINT,TOT,PC_PA,Q,1989-Q3,11.10667,
NOR,STINT,TOT,PC_PA,Q,1989-Q4,11.92,
NOR,STINT,TOT,PC_PA,Q,1990-Q1,11.82,
NOR,STINT,TOT,PC_PA,Q,1990-Q2,11.84333,
NOR,STINT,TOT,PC_PA,Q,1990-Q3,11.00333,
NOR,STINT,TOT,PC_PA,Q,1990-Q4,11.49,
NOR,STINT,TOT,PC_PA,Q,1991-Q1,11.06333,
NOR,STINT,TOT,PC_PA,Q,1991-Q2,10.25,
NOR,STINT,TOT,PC_PA,Q,1991-Q3,10.41667,
NOR,STINT,TOT,PC_PA,Q,1991-Q4,10.52667,
NOR,STINT,TOT,PC_PA,Q,1992-Q1,10.50333,
NOR,STINT,TOT,PC_PA,Q,1992-Q2,10.37667,
NOR,STINT,TOT,PC_PA,Q,1992-Q3,12.26667,
NOR,STINT,TOT,PC_PA,Q,1992-Q4,14.18333,
NOR,STINT,TOT,PC_PA,Q,1993-Q1,9.566667,
NOR,STINT,TOT,PC_PA,Q,1993-Q2,7.5,
NOR,STINT,TOT,PC_PA,Q,1993-Q3,6.26,
NOR,STINT,TOT,PC_PA,Q,1993-Q4,5.733333,
NOR,STINT,TOT,PC_PA,Q,1994-Q1,5.233333,
NOR,STINT,TOT,PC_PA,Q,1994-Q2,5.346667,
NOR,STINT,TOT,PC_PA,Q,1994-Q3,6.023334,
NOR,STINT,TOT,PC_PA,Q,1994-Q4,6.8,
NOR,STINT,TOT,PC_PA,Q,1995-Q1,5.536667,
NOR,STINT,TOT,PC_PA,Q,1995-Q2,5.606667,
NOR,STINT,TOT,PC_PA,Q,1995-Q3,5.44,
NOR,STINT,TOT,PC_PA,Q,1995-Q4,5.33,
NOR,STINT,TOT,PC_PA,Q,1996-Q1,5.22,
NOR,STINT,TOT,PC_PA,Q,1996-Q2,4.796667,
NOR,STINT,TOT,PC_PA,Q,1996-Q3,5.033333,
NOR,STINT,TOT,PC_PA,Q,1996-Q4,4.523334,
NOR,STINT,TOT,PC_PA,Q,1997-Q1,3.516667,
NOR,STINT,TOT,PC_PA,Q,1997-Q2,3.49,
NOR,STINT,TOT,PC_PA,Q,1997-Q3,3.993333,
NOR,STINT,TOT,PC_PA,Q,1997-Q4,3.93,
NOR,STINT,TOT,PC_PA,Q,1998-Q1,3.913333,
NOR,STINT,TOT,PC_PA,Q,1998-Q2,4.48,
NOR,STINT,TOT,PC_PA,Q,1998-Q3,6.706666,
NOR,STINT,TOT,PC_PA,Q,1998-Q4,8.04,
NOR,STINT,TOT,PC_PA,Q,1999-Q1,7.29,
NOR,STINT,TOT,PC_PA,Q,1999-Q2,6.563334,
NOR,STINT,TOT,PC_PA,Q,1999-Q3,6.136667,
NOR,STINT,TOT,PC_PA,Q,1999-Q4,6.163333,
NOR,STINT,TOT,PC_PA,Q,2000-Q1,5.923333,
NOR,STINT,TOT,PC_PA,Q,2000-Q2,6.483333,
NOR,STINT,TOT,PC_PA,Q,2000-Q3,7.12,
NOR,STINT,TOT,PC_PA,Q,2000-Q4,7.456666,
NOR,STINT,TOT,PC_PA,Q,2001-Q1,7.373333,
NOR,STINT,TOT,PC_PA,Q,2001-Q2,7.45,
NOR,STINT,TOT,PC_PA,Q,2001-Q3,7.273334,
NOR,STINT,TOT,PC_PA,Q,2001-Q4,6.81,
NOR,STINT,TOT,PC_PA,Q,2002-Q1,6.536667,
NOR,STINT,TOT,PC_PA,Q,2002-Q2,6.93,
NOR,STINT,TOT,PC_PA,Q,2002-Q3,7.22,
NOR,STINT,TOT,PC_PA,Q,2002-Q4,6.943333,
NOR,STINT,TOT,PC_PA,Q,2003-Q1,5.723333,
NOR,STINT,TOT,PC_PA,Q,2003-Q2,4.74,
NOR,STINT,TOT,PC_PA,Q,2003-Q3,3.133333,
NOR,STINT,TOT,PC_PA,Q,2003-Q4,2.796667,
NOR,STINT,TOT,PC_PA,Q,2004-Q1,2.036667,
NOR,STINT,TOT,PC_PA,Q,2004-Q2,1.996667,
NOR,STINT,TOT,PC_PA,Q,2004-Q3,2,
NOR,STINT,TOT,PC_PA,Q,2004-Q4,1.993333,
NOR,STINT,TOT,PC_PA,Q,2005-Q1,1.966667,
NOR,STINT,TOT,PC_PA,Q,2005-Q2,2.093333,
NOR,STINT,TOT,PC_PA,Q,2005-Q3,2.273333,
NOR,STINT,TOT,PC_PA,Q,2005-Q4,2.513333,
NOR,STINT,TOT,PC_PA,Q,2006-Q1,2.603333,
NOR,STINT,TOT,PC_PA,Q,2006-Q2,2.93,
NOR,STINT,TOT,PC_PA,Q,2006-Q3,3.23,
NOR,STINT,TOT,PC_PA,Q,2006-Q4,3.633333,
NOR,STINT,TOT,PC_PA,Q,2007-Q1,4.203333,
NOR,STINT,TOT,PC_PA,Q,2007-Q2,4.63,
NOR,STINT,TOT,PC_PA,Q,2007-Q3,5.193333,
NOR,STINT,TOT,PC_PA,Q,2007-Q4,5.803333,
NOR,STINT,TOT,PC_PA,Q,2008-Q1,5.96,
NOR,STINT,TOT,PC_PA,Q,2008-Q2,6.396667,
NOR,STINT,TOT,PC_PA,Q,2008-Q3,6.603333,
NOR,STINT,TOT,PC_PA,Q,2008-Q4,5.913333,
NOR,STINT,TOT,PC_PA,Q,2009-Q1,3.45,
NOR,STINT,TOT,PC_PA,Q,2009-Q2,2.456667,
NOR,STINT,TOT,PC_PA,Q,2009-Q3,1.893333,
NOR,STINT,TOT,PC_PA,Q,2009-Q4,2.053333,
NOR,STINT,TOT,PC_PA,Q,2010-Q1,2.273333,
NOR,STINT,TOT,PC_PA,Q,2010-Q2,2.52,
NOR,STINT,TOT,PC_PA,Q,2010-Q3,2.66,
NOR,STINT,TOT,PC_PA,Q,2010-Q4,2.553333,
NOR,STINT,TOT,PC_PA,Q,2011-Q1,2.606667,
NOR,STINT,TOT,PC_PA,Q,2011-Q2,2.753333,
NOR,STINT,TOT,PC_PA,Q,2011-Q3,3.04,
NOR,STINT,TOT,PC_PA,Q,2011-Q4,3.086667,
NOR,STINT,TOT,PC_PA,Q,2012-Q1,2.6,
NOR,STINT,TOT,PC_PA,Q,2012-Q2,2.326667,
NOR,STINT,TOT,PC_PA,Q,2012-Q3,2.11,
NOR,STINT,TOT,PC_PA,Q,2012-Q4,1.903333,
NOR,STINT,TOT,PC_PA,Q,2013-Q1,1.869816,
NOR,STINT,TOT,PC_PA,Q,2013-Q2,1.772871,
NOR,STINT,TOT,PC_PA,Q,2013-Q3,1.708417,
NOR,STINT,TOT,PC_PA,Q,2013-Q4,1.669166,
NOR,STINT,TOT,PC_PA,Q,2014-Q1,1.685237,
NOR,STINT,TOT,PC_PA,Q,2014-Q2,1.791702,
NOR,STINT,TOT,PC_PA,Q,2014-Q3,1.712836,
NOR,STINT,TOT,PC_PA,Q,2014-Q4,1.606384,
NOR,STINT,TOT,PC_PA,Q,2015-Q1,1.382698,
NOR,STINT,TOT,PC_PA,Q,2015-Q2,1.436667,
NOR,STINT,TOT,PC_PA,Q,2015-Q3,1.21,
NOR,STINT,TOT,PC_PA,Q,2015-Q4,1.133333,
NOR,STINT,TOT,PC_PA,Q,2016-Q1,1.09,
NOR,STINT,TOT,PC_PA,Q,2016-Q2,0.9933333,
NOR,STINT,TOT,PC_PA,Q,2016-Q3,1.06,
NOR,STINT,TOT,PC_PA,Q,2016-Q4,1.123333,
NOR,STINT,TOT,PC_PA,Q,2017-Q1,1.02,
NOR,STINT,TOT,PC_PA,Q,2017-Q2,0.9166667,
NOR,STINT,TOT,PC_PA,Q,2017-Q3,0.8133333,
NOR,STINT,TOT,PC_PA,Q,2017-Q4,0.81,
NOR,STINT,TOT,PC_PA,Q,2018-Q1,0.9466667,
NOR,STINT,TOT,PC_PA,Q,2018-Q2,1.073333,
NOR,STINT,TOT,PC_PA,Q,2018-Q3,1.056667,
NOR,STINT,TOT,PC_PA,Q,2018-Q4,1.19,
NOR,STINT,TOT,PC_PA,Q,2019-Q1,1.29,
NOR,STINT,TOT,PC_PA,Q,2019-Q2,1.456667,
NZL,STINT,TOT,PC_PA,Q,1974-Q1,8.71,
NZL,STINT,TOT,PC_PA,Q,1974-Q2,9.18,
NZL,STINT,TOT,PC_PA,Q,1974-Q3,11.21,
NZL,STINT,TOT,PC_PA,Q,1974-Q4,12.5,
NZL,STINT,TOT,PC_PA,Q,1975-Q1,10.21,
NZL,STINT,TOT,PC_PA,Q,1975-Q2,8.5,
NZL,STINT,TOT,PC_PA,Q,1975-Q3,7.253334,
NZL,STINT,TOT,PC_PA,Q,1975-Q4,7.186666,
NZL,STINT,TOT,PC_PA,Q,1976-Q1,7.293334,
NZL,STINT,TOT,PC_PA,Q,1976-Q2,7.71,
NZL,STINT,TOT,PC_PA,Q,1976-Q3,8.866667,
NZL,STINT,TOT,PC_PA,Q,1976-Q4,9.753333,
NZL,STINT,TOT,PC_PA,Q,1977-Q1,13.37667,
NZL,STINT,TOT,PC_PA,Q,1977-Q2,14.21,
NZL,STINT,TOT,PC_PA,Q,1977-Q3,14.72667,
NZL,STINT,TOT,PC_PA,Q,1977-Q4,12.46,
NZL,STINT,TOT,PC_PA,Q,1978-Q1,11.92,
NZL,STINT,TOT,PC_PA,Q,1978-Q2,10.91667,
NZL,STINT,TOT,PC_PA,Q,1978-Q3,10.15,
NZL,STINT,TOT,PC_PA,Q,1978-Q4,10.91667,
NZL,STINT,TOT,PC_PA,Q,1979-Q1,12.79,
NZL,STINT,TOT,PC_PA,Q,1979-Q2,14.41667,
NZL,STINT,TOT,PC_PA,Q,1979-Q3,15.10333,
NZL,STINT,TOT,PC_PA,Q,1979-Q4,16.19667,
NZL,STINT,TOT,PC_PA,Q,1980-Q1,15.73,
NZL,STINT,TOT,PC_PA,Q,1980-Q2,14.14,
NZL,STINT,TOT,PC_PA,Q,1980-Q3,13.49667,
NZL,STINT,TOT,PC_PA,Q,1980-Q4,14.1,
NZL,STINT,TOT,PC_PA,Q,1981-Q1,14.72333,
NZL,STINT,TOT,PC_PA,Q,1981-Q2,14.49,
NZL,STINT,TOT,PC_PA,Q,1981-Q3,15.65,
NZL,STINT,TOT,PC_PA,Q,1981-Q4,16.16667,
NZL,STINT,TOT,PC_PA,Q,1982-Q1,17.16333,
NZL,STINT,TOT,PC_PA,Q,1982-Q2,17.08667,
NZL,STINT,TOT,PC_PA,Q,1982-Q3,16.78667,
NZL,STINT,TOT,PC_PA,Q,1982-Q4,16.99333,
NZL,STINT,TOT,PC_PA,Q,1983-Q1,14.63333,
NZL,STINT,TOT,PC_PA,Q,1983-Q2,14.81667,
NZL,STINT,TOT,PC_PA,Q,1983-Q3,11.38,
NZL,STINT,TOT,PC_PA,Q,1983-Q4,11.51333,
NZL,STINT,TOT,PC_PA,Q,1984-Q1,13.54333,
NZL,STINT,TOT,PC_PA,Q,1984-Q2,14.78333,
NZL,STINT,TOT,PC_PA,Q,1984-Q3,15.55,
NZL,STINT,TOT,PC_PA,Q,1984-Q4,16.21333,
NZL,STINT,TOT,PC_PA,Q,1985-Q1,21.35,
NZL,STINT,TOT,PC_PA,Q,1985-Q2,23.35,
NZL,STINT,TOT,PC_PA,Q,1985-Q3,25.78333,
NZL,STINT,TOT,PC_PA,Q,1985-Q4,22.73667,
NZL,STINT,TOT,PC_PA,Q,1986-Q1,22.72333,
NZL,STINT,TOT,PC_PA,Q,1986-Q2,18.20667,
NZL,STINT,TOT,PC_PA,Q,1986-Q3,16.32333,
NZL,STINT,TOT,PC_PA,Q,1986-Q4,19.04667,
NZL,STINT,TOT,PC_PA,Q,1987-Q1,24.93333,
NZL,STINT,TOT,PC_PA,Q,1987-Q2,22.69333,
NZL,STINT,TOT,PC_PA,Q,1987-Q3,18.55,
NZL,STINT,TOT,PC_PA,Q,1987-Q4,18.26333,
NZL,STINT,TOT,PC_PA,Q,1988-Q1,16.57333,
NZL,STINT,TOT,PC_PA,Q,1988-Q2,15.99,
NZL,STINT,TOT,PC_PA,Q,1988-Q3,14.63667,
NZL,STINT,TOT,PC_PA,Q,1988-Q4,14.37,
NZL,STINT,TOT,PC_PA,Q,1989-Q1,13.50667,
NZL,STINT,TOT,PC_PA,Q,1989-Q2,13.45,
NZL,STINT,TOT,PC_PA,Q,1989-Q3,13.26667,
NZL,STINT,TOT,PC_PA,Q,1989-Q4,13.93333,
NZL,STINT,TOT,PC_PA,Q,1990-Q1,13.80667,
NZL,STINT,TOT,PC_PA,Q,1990-Q2,13.63,
NZL,STINT,TOT,PC_PA,Q,1990-Q3,14.28667,
NZL,STINT,TOT,PC_PA,Q,1990-Q4,13.84667,
NZL,STINT,TOT,PC_PA,Q,1991-Q1,12.09,
NZL,STINT,TOT,PC_PA,Q,1991-Q2,10.42667,
NZL,STINT,TOT,PC_PA,Q,1991-Q3,9.33,
NZL,STINT,TOT,PC_PA,Q,1991-Q4,8.016666,
NZL,STINT,TOT,PC_PA,Q,1992-Q1,7.416667,
NZL,STINT,TOT,PC_PA,Q,1992-Q2,6.89,
NZL,STINT,TOT,PC_PA,Q,1992-Q3,6.193333,
NZL,STINT,TOT,PC_PA,Q,1992-Q4,6.42,
NZL,STINT,TOT,PC_PA,Q,1993-Q1,7.546667,
NZL,STINT,TOT,PC_PA,Q,1993-Q2,6.716667,
NZL,STINT,TOT,PC_PA,Q,1993-Q3,5.54,
NZL,STINT,TOT,PC_PA,Q,1993-Q4,5.516667,
NZL,STINT,TOT,PC_PA,Q,1994-Q1,4.91,
NZL,STINT,TOT,PC_PA,Q,1994-Q2,6.15,
NZL,STINT,TOT,PC_PA,Q,1994-Q3,7.21,
NZL,STINT,TOT,PC_PA,Q,1994-Q4,8.67,
NZL,STINT,TOT,PC_PA,Q,1995-Q1,9.36,
NZL,STINT,TOT,PC_PA,Q,1995-Q2,9.123333,
NZL,STINT,TOT,PC_PA,Q,1995-Q3,9.03,
NZL,STINT,TOT,PC_PA,Q,1995-Q4,8.52,
NZL,STINT,TOT,PC_PA,Q,1996-Q1,8.66,
NZL,STINT,TOT,PC_PA,Q,1996-Q2,9.693334,
NZL,STINT,TOT,PC_PA,Q,1996-Q3,9.963333,
NZL,STINT,TOT,PC_PA,Q,1996-Q4,8.886666,
NZL,STINT,TOT,PC_PA,Q,1997-Q1,7.53,
NZL,STINT,TOT,PC_PA,Q,1997-Q2,7.156667,
NZL,STINT,TOT,PC_PA,Q,1997-Q3,8.063334,
NZL,STINT,TOT,PC_PA,Q,1997-Q4,7.886667,
NZL,STINT,TOT,PC_PA,Q,1998-Q1,8.946667,
NZL,STINT,TOT,PC_PA,Q,1998-Q2,9.096666,
NZL,STINT,TOT,PC_PA,Q,1998-Q3,6.776667,
NZL,STINT,TOT,PC_PA,Q,1998-Q4,4.576667,
NZL,STINT,TOT,PC_PA,Q,1999-Q1,4.453333,
NZL,STINT,TOT,PC_PA,Q,1999-Q2,4.683333,
NZL,STINT,TOT,PC_PA,Q,1999-Q3,4.81,
NZL,STINT,TOT,PC_PA,Q,1999-Q4,5.373333,
NZL,STINT,TOT,PC_PA,Q,2000-Q1,5.956666,
NZL,STINT,TOT,PC_PA,Q,2000-Q2,6.713333,
NZL,STINT,TOT,PC_PA,Q,2000-Q3,6.743333,
NZL,STINT,TOT,PC_PA,Q,2000-Q4,6.666667,
NZL,STINT,TOT,PC_PA,Q,2001-Q1,6.42,
NZL,STINT,TOT,PC_PA,Q,2001-Q2,5.86,
NZL,STINT,TOT,PC_PA,Q,2001-Q3,5.73,
NZL,STINT,TOT,PC_PA,Q,2001-Q4,4.96,
NZL,STINT,TOT,PC_PA,Q,2002-Q1,5.033333,
NZL,STINT,TOT,PC_PA,Q,2002-Q2,5.823333,
NZL,STINT,TOT,PC_PA,Q,2002-Q3,5.91,
NZL,STINT,TOT,PC_PA,Q,2002-Q4,5.9,
NZL,STINT,TOT,PC_PA,Q,2003-Q1,5.83,
NZL,STINT,TOT,PC_PA,Q,2003-Q2,5.446667,
NZL,STINT,TOT,PC_PA,Q,2003-Q3,5.123333,
NZL,STINT,TOT,PC_PA,Q,2003-Q4,5.293334,
NZL,STINT,TOT,PC_PA,Q,2004-Q1,5.493333,
NZL,STINT,TOT,PC_PA,Q,2004-Q2,5.853333,
NZL,STINT,TOT,PC_PA,Q,2004-Q3,6.443333,
NZL,STINT,TOT,PC_PA,Q,2004-Q4,6.726666,
NZL,STINT,TOT,PC_PA,Q,2005-Q1,6.86,
NZL,STINT,TOT,PC_PA,Q,2005-Q2,7.043334,
NZL,STINT,TOT,PC_PA,Q,2005-Q3,7.05,
NZL,STINT,TOT,PC_PA,Q,2005-Q4,7.493333,
NZL,STINT,TOT,PC_PA,Q,2006-Q1,7.553333,
NZL,STINT,TOT,PC_PA,Q,2006-Q2,7.476666,
NZL,STINT,TOT,PC_PA,Q,2006-Q3,7.51,
NZL,STINT,TOT,PC_PA,Q,2006-Q4,7.643333,
NZL,STINT,TOT,PC_PA,Q,2007-Q1,7.776667,
NZL,STINT,TOT,PC_PA,Q,2007-Q2,8.13,
NZL,STINT,TOT,PC_PA,Q,2007-Q3,8.656667,
NZL,STINT,TOT,PC_PA,Q,2007-Q4,8.77,
NZL,STINT,TOT,PC_PA,Q,2008-Q1,8.826667,
NZL,STINT,TOT,PC_PA,Q,2008-Q2,8.753333,
NZL,STINT,TOT,PC_PA,Q,2008-Q3,8.203333,
NZL,STINT,TOT,PC_PA,Q,2008-Q4,6.303333,
NZL,STINT,TOT,PC_PA,Q,2009-Q1,3.673333,
NZL,STINT,TOT,PC_PA,Q,2009-Q2,2.906667,
NZL,STINT,TOT,PC_PA,Q,2009-Q3,2.773333,
NZL,STINT,TOT,PC_PA,Q,2009-Q4,2.79,
NZL,STINT,TOT,PC_PA,Q,2010-Q1,2.726667,
NZL,STINT,TOT,PC_PA,Q,2010-Q2,2.883333,
NZL,STINT,TOT,PC_PA,Q,2010-Q3,3.22,
NZL,STINT,TOT,PC_PA,Q,2010-Q4,3.173333,
NZL,STINT,TOT,PC_PA,Q,2011-Q1,3.003333,
NZL,STINT,TOT,PC_PA,Q,2011-Q2,2.653333,
NZL,STINT,TOT,PC_PA,Q,2011-Q3,2.83,
NZL,STINT,TOT,PC_PA,Q,2011-Q4,2.713333,
NZL,STINT,TOT,PC_PA,Q,2012-Q1,2.743333,
NZL,STINT,TOT,PC_PA,Q,2012-Q2,2.646667,
NZL,STINT,TOT,PC_PA,Q,2012-Q3,2.65,
NZL,STINT,TOT,PC_PA,Q,2012-Q4,2.646667,
NZL,STINT,TOT,PC_PA,Q,2013-Q1,2.653333,
NZL,STINT,TOT,PC_PA,Q,2013-Q2,2.643333,
NZL,STINT,TOT,PC_PA,Q,2013-Q3,2.643333,
NZL,STINT,TOT,PC_PA,Q,2013-Q4,2.686667,
NZL,STINT,TOT,PC_PA,Q,2014-Q1,2.953333,
NZL,STINT,TOT,PC_PA,Q,2014-Q2,3.38,
NZL,STINT,TOT,PC_PA,Q,2014-Q3,3.69,
NZL,STINT,TOT,PC_PA,Q,2014-Q4,3.673333,
NZL,STINT,TOT,PC_PA,Q,2015-Q1,3.643333,
NZL,STINT,TOT,PC_PA,Q,2015-Q2,3.496667,
NZL,STINT,TOT,PC_PA,Q,2015-Q3,2.976667,
NZL,STINT,TOT,PC_PA,Q,2015-Q4,2.846667,
NZL,STINT,TOT,PC_PA,Q,2016-Q1,2.593333,
NZL,STINT,TOT,PC_PA,Q,2016-Q2,2.363333,
NZL,STINT,TOT,PC_PA,Q,2016-Q3,2.28,
NZL,STINT,TOT,PC_PA,Q,2016-Q4,2.083333,
NZL,STINT,TOT,PC_PA,Q,2017-Q1,1.993333,
NZL,STINT,TOT,PC_PA,Q,2017-Q2,1.966667,
NZL,STINT,TOT,PC_PA,Q,2017-Q3,1.953333,
NZL,STINT,TOT,PC_PA,Q,2017-Q4,1.916667,
NZL,STINT,TOT,PC_PA,Q,2018-Q1,1.906667,
NZL,STINT,TOT,PC_PA,Q,2018-Q2,2.013333,
NZL,STINT,TOT,PC_PA,Q,2018-Q3,1.916667,
NZL,STINT,TOT,PC_PA,Q,2018-Q4,1.95,
NZL,STINT,TOT,PC_PA,Q,2019-Q1,1.896667,
NZL,STINT,TOT,PC_PA,Q,2019-Q2,1.71,
SWE,STINT,TOT,PC_PA,Q,1982-Q1,12.34333,
SWE,STINT,TOT,PC_PA,Q,1982-Q2,13.02667,
SWE,STINT,TOT,PC_PA,Q,1982-Q3,14.35667,
SWE,STINT,TOT,PC_PA,Q,1982-Q4,13.27333,
SWE,STINT,TOT,PC_PA,Q,1983-Q1,11.12667,
SWE,STINT,TOT,PC_PA,Q,1983-Q2,10.98,
SWE,STINT,TOT,PC_PA,Q,1983-Q3,11.45,
SWE,STINT,TOT,PC_PA,Q,1983-Q4,12.08667,
SWE,STINT,TOT,PC_PA,Q,1984-Q1,11,
SWE,STINT,TOT,PC_PA,Q,1984-Q2,11.14333,
SWE,STINT,TOT,PC_PA,Q,1984-Q3,13.50333,
SWE,STINT,TOT,PC_PA,Q,1984-Q4,12.07667,
SWE,STINT,TOT,PC_PA,Q,1985-Q1,13.06333,
SWE,STINT,TOT,PC_PA,Q,1985-Q2,15.13333,
SWE,STINT,TOT,PC_PA,Q,1985-Q3,15.13,
SWE,STINT,TOT,PC_PA,Q,1985-Q4,13.37,
SWE,STINT,TOT,PC_PA,Q,1986-Q1,11.31,
SWE,STINT,TOT,PC_PA,Q,1986-Q2,10.07667,
SWE,STINT,TOT,PC_PA,Q,1986-Q3,9.176666,
SWE,STINT,TOT,PC_PA,Q,1986-Q4,8.76,
SWE,STINT,TOT,PC_PA,Q,1987-Q1,10.29333,
SWE,STINT,TOT,PC_PA,Q,1987-Q2,9.17,
SWE,STINT,TOT,PC_PA,Q,1987-Q3,8.93,
SWE,STINT,TOT,PC_PA,Q,1987-Q4,9.17,
SWE,STINT,TOT,PC_PA,Q,1988-Q1,9.253333,
SWE,STINT,TOT,PC_PA,Q,1988-Q2,10.11333,
SWE,STINT,TOT,PC_PA,Q,1988-Q3,10.44,
SWE,STINT,TOT,PC_PA,Q,1988-Q4,10.52667,
SWE,STINT,TOT,PC_PA,Q,1989-Q1,10.79,
SWE,STINT,TOT,PC_PA,Q,1989-Q2,11.54667,
SWE,STINT,TOT,PC_PA,Q,1989-Q3,11.69,
SWE,STINT,TOT,PC_PA,Q,1989-Q4,11.97,
SWE,STINT,TOT,PC_PA,Q,1990-Q1,14.06,
SWE,STINT,TOT,PC_PA,Q,1990-Q2,13.09,
SWE,STINT,TOT,PC_PA,Q,1990-Q3,12.88,
SWE,STINT,TOT,PC_PA,Q,1990-Q4,14.64,
SWE,STINT,TOT,PC_PA,Q,1991-Q1,12.50667,
SWE,STINT,TOT,PC_PA,Q,1991-Q2,11.54,
SWE,STINT,TOT,PC_PA,Q,1991-Q3,10.51333,
SWE,STINT,TOT,PC_PA,Q,1991-Q4,11.81333,
SWE,STINT,TOT,PC_PA,Q,1992-Q1,12.14,
SWE,STINT,TOT,PC_PA,Q,1992-Q2,11.7,
SWE,STINT,TOT,PC_PA,Q,1992-Q3,15.12,
SWE,STINT,TOT,PC_PA,Q,1992-Q4,12.47333,
SWE,STINT,TOT,PC_PA,Q,1993-Q1,9.596666,
SWE,STINT,TOT,PC_PA,Q,1993-Q2,8.846666,
SWE,STINT,TOT,PC_PA,Q,1993-Q3,7.776667,
