"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"48","1959-Q1",NA,NA,NA,0.523745,NA,NA,NA,NA,NA,NA,NA,1.921298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","1959-Q2",NA,NA,NA,1.647652,NA,NA,NA,NA,NA,NA,NA,2.25642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","1959-Q3",NA,NA,NA,2.094784,NA,NA,NA,NA,NA,NA,NA,0.071201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","1959-Q4",NA,NA,NA,2.543365,NA,NA,NA,NA,NA,NA,NA,0.285039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","1960-Q1",NA,NA,NA,2.442499,NA,NA,NA,NA,NA,NA,NA,2.247298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","1960-Q2",4.310098,2.771508,-0.358006,-0.716893,0.622803,2.055865,0.184344,0.76486,NA,2.221382,2.334749,-0.539387,0.998135,1.231745,1.779654,1.082788,0.646962,1.467603,2.339305,1.359769,2.027767,1.355258,0.37571,3.419559
"54","1960-Q3",-0.774027,0.224219,-0.361266,1.516887,1.020444,2.797369,3.434517,1.223773,NA,1.115974,-1.71053,0.489275,0.993701,1.223443,3.456686,1.077075,0.927049,1.468635,1.25508,1.348899,3.665932,1.626155,0.748561,3.324659
"55","1960-Q4",0.729033,-0.200732,-0.364558,0.610649,1.407604,2.013019,3.843475,1.66812,NA,1.944553,1.112932,-1.283434,0.9893,1.21526,1.022068,1.071421,1.200127,0.076755,1.386295,1.338219,0.04389,1.871301,1.185218,3.235265
"56","1961-Q1",3.033988,0.302472,-0.352241,1.629121,1.779961,2.858311,3.039762,2.092318,NA,3.483736,0.347489,0.675029,0.973395,1.193447,1.011728,1.049261,1.464149,3.582778,2.805842,1.308897,3.421946,1.936295,1.608374,3.097725
"57","1961-Q2",3.905591,-1.100617,-0.361198,0.402616,1.800291,4.44113,2.131382,1.621275,2.529317,0.737143,-1.39306,1.697479,0.954347,1.167163,-0.539334,1.031952,1.532257,2.115493,-0.349959,1.282233,1.355571,0.363512,1.600329,2.990154
"58","1961-Q3",-1.61709,-0.713534,0.979254,-0.522787,1.819056,2.042475,1.918909,1.174078,2.409293,0.514003,0.117012,1.919639,1.007542,1.275744,2.052513,0.610606,1.596982,2.330642,1.256452,0.967543,1.242126,1.386708,1.592219,1.260398
"59","1961-Q4",1.613435,1.13957,2.389213,-0.15975,1.836176,2.821708,4.587968,0.743972,1.39682,2.261307,1.605199,1.961109,1.057329,1.381074,0.455605,0.165051,1.658387,1.913145,0.227988,0.635146,1.958044,0.50326,1.699022,-0.503747
"60","1962-Q1",1.602694,2.806807,2.324875,0.471793,1.85187,2.365594,1.342398,0.325072,2.650176,1.346843,2.720945,1.783599,1.038747,1.346942,1.473352,0.160319,1.716391,1.479935,1.46331,0.623615,0.575396,0.27719,1.800279,-0.505157
